text,slot,intent
cửa cuốn thêm 23 phần trăm,B-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.increase.percentage
giúp tôi tăng rèm cửa thứ 3 phòng xông hơi 4 thêm 6 phần trăm nữa,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,smart.home.increase.percentage
trợ lý béo tăng bóng led 4 lên 6 phần trăm ở phòng tắm 2 phòng 6,O O O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O B-roomroom I-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber,smart.home.increase.percentage
bạn có thể tăng giúp mình đèn hắt tường thứ 2 lên mức 12 phần trăm được không,O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O,smart.home.increase.percentage
tăng độ sáng rèm ngang 3 thêm 22 phần trăm,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.increase.percentage
tăng đèn 4 lên 14 phần trăm giúp mình,O B-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O,smart.home.increase.percentage
tăng lên mành đôi 3 lên 89 phần trăm nhé,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O,smart.home.increase.percentage
mình muốn tăng bóng huỳnh quang 1 lên 24 phần trăm,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.increase.percentage
mình muốn tăng đèn huỳnh quang lên 6 phần trăm,O O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.increase.percentage
tăng đến đèn vách lên 64 phần trăm nhé,B-commandcommand I-commandcommand B-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O,smart.home.increase.percentage
em tăng giúp anh quạt treo tường 2 nhé,O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O,smart.home.increase.percentage
giúp mình tăng lên bóng vách 2 khách 3 lên 55 phần trăm,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,smart.home.increase.percentage
tăng bóng sân 2 5 phần trăm tại phòng đợi 6,O B-devicedevice I-devicedevice I-devicedevice B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O B-roomroom I-roomroom B-floornumberfloornumber,smart.home.increase.percentage
mình cần tăng thiết bị bóng hắt tường lên 23 phần trăm với,O O O O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,smart.home.increase.percentage
tăng thêm hết đèn flash thứ 2 lên 100 phần trăm,B-commandcommand I-commandcommand B-allall B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,smart.home.increase.percentage
bạn có thể tăng giúp mình độ sáng đèn tròn thứ 3 lên được không,O O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O,smart.home.increase.percentage
em tăng giúp anh cửa cuốn thứ 3 nhé,O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O,smart.home.increase.percentage
tăng đèn thờ 4 lên 22 phần trăm ở phòng ăn trưa phòng 10,O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O B-roomroom I-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber,smart.home.increase.percentage
nút nhấn 2 phòng nghiên cứu 1 tăng lên 50 phần trăm,B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom B-commandcommand O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,smart.home.increase.percentage
giúp tôi tăng thêm đèn lồng thứ 1 phòng là thêm 10 phần trăm nữa,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,smart.home.increase.percentage
tăng tvs thứ 1 lên 21 phần trăm,O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.increase.percentage
giúp tôi tăng lên đèn treo tường thứ 4 sân sau thêm 28 phần trăm nữa,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,smart.home.increase.percentage
giúp mình tăng màn cửa đôi 4 lên 10 phần trăm ở phòng nam tầng thượng 5 nhé,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O B-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber O,smart.home.increase.percentage
giúp tôi tăng thêm bóng ốp tường thứ 4 phòng con nhỏ 1 thêm 20 phần trăm nữa,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,smart.home.increase.percentage
bạn có thể giúp mình tăng mức độ của van nước thứ 2 bên phòng chánh 4 lên 10 phần trăm được không,O O O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O,smart.home.increase.percentage
thay đổi kịch bản nhé,O O B-devicedevice I-devicedevice O,smart.home.increase.percentage
tăng độ sáng đèn rủ 2 thêm 4 phần trăm,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.increase.percentage
giúp mình tăng led lên 17 phần trăm nhé,O O O B-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,smart.home.increase.percentage
bạn giúp mình tăng bóng thả 1 lên 10 phần trăm với,O O O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,smart.home.increase.percentage
tăng đến bóng tường sân sau đến 68 phần trăm,B-commandcommand I-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,smart.home.increase.percentage
bạn tăng đèn thờ thứ 1 ở phòng ngủ con 1 phòng 8 lên 3 phần trăm hộ mình với bôi đen bạn bỏ dấu ngoặc kép ra nhé v,O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O O O O O O O O O O O O,smart.home.increase.percentage
thay đổi ốp tường 3 nhé,O O B-devicedevice I-devicedevice I-devicedevice O,smart.home.increase.percentage
tăng bóng vách lên 14 phần trăm ở phòng ăn 5 1,O B-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O B-roomroom I-roomroom I-roomroom B-floornumberfloornumber,smart.home.increase.percentage
mình muốn tăng mức độ của đèn sân 2,O O O O O O B-devicedevice I-devicedevice I-devicedevice,smart.home.increase.percentage
tăng thêm mọi đèn cây 4 lên 50 phần trăm,B-commandcommand I-commandcommand B-allall B-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,smart.home.increase.percentage
làm ơn tăng đến đèn vườn 4 lên 75 phần trăm giúp tôi,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O,smart.home.increase.percentage
hãy tăng thêm độ sáng phòng chung 3 lên 52 phần trăm,O B-commandcommand I-commandcommand O O B-roomroom I-roomroom I-roomroom O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,smart.home.increase.percentage
làm ơn tăng thêm đèn hoa thứ 2 lên 96 phần trăm giúp tôi,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O,smart.home.increase.percentage
tăng thêm đèn thả lên 66 phần trăm nhé,B-commandcommand I-commandcommand B-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O,smart.home.increase.percentage
làm ơn tăng mành cuốn thứ 3 lên 51 phần trăm giúp tôi,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O,smart.home.increase.percentage
tăng âm thanh đa vùng 27 phần trăm,O B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.increase.percentage
mình cần tăng thiết bị quạt thông gió lên 27 phần trăm với,O O O O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,smart.home.increase.percentage
tăng thêm quạt thông gió thứ 4 vườn 3 thêm 24 phần trăm,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.increase.percentage
tăng bóng đứng 4 lên 27 phần trăm giúp mình,O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O,smart.home.increase.percentage
đèn treo tường thứ 4 thêm 22 phần trăm,B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.increase.percentage
tăng thêm bóng rủ 3 lên 61 phần trăm nhé,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O,smart.home.increase.percentage
cửa cuốn thứ 3 thêm 15 phần trăm,B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.increase.percentage
giúp mình tăng huỳnh quang 1 lên 17 phần trăm nhé,O O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,smart.home.increase.percentage
mình cần tăng thiết bị nút ấn thứ 3 lên 15 phần trăm với,O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,smart.home.increase.percentage
trợ lý béo tăng đèn rọi thứ 2 lên 30 phần trăm ở khách 5 phòng 3,O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O B-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber,smart.home.increase.percentage
bật bóng trang trí thứ 1 đi trợ lý,O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O,smart.home.increase.percentage
tăng tivi 3 lên 3 phần trăm,O B-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.increase.percentage
giúp mình tăng bóng ngủ phòng khách 3 lên 99 phần trăm,O O B-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,smart.home.increase.percentage
trợ lí ngốc nghếch tôi muốn tăng mức độ bóng treo tường 2,O O O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice,smart.home.increase.percentage
tăng lên độ sáng quạt trần 1 phòng ông chủ 5 lên 81 phần trăm,B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,smart.home.increase.percentage
mình muốn tăng quạt treo tường thứ 2 lên 5 phần trăm,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,smart.home.increase.percentage
tăng hết đèn sắc màu lên 60 phần trăm,B-commandcommand B-allall B-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,smart.home.increase.percentage
bạn giúp mình tăng mành đôi thứ 4 lên 30 phần trăm với,O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,smart.home.increase.percentage
bóng đứng thứ 3 phòng ăn trưa 3 tăng đến lên 68 phần trăm,B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom B-commandcommand I-commandcommand O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,smart.home.increase.percentage
